Adipose.ffa,Adipose.ffa_mg_dl,Adipose.glucose,Adipose.glucose_mg_dl,Adipose.glycerol,Adipose.glycerol_mg_dl,Adipose.lipid,Adipose.lipid_mg_dl,Adipose.volume_L,ArterialBlood.ffa,ArterialBlood.ffa_mg_dl,ArterialBlood.glucose,ArterialBlood.glucose_mg_dl,ArterialBlood.lactate,ArterialBlood.lactate_mg_dl,ArterialBlood.lipid,ArterialBlood.lipid_mg_dl,ArterialBlood.protein,ArterialBlood.protein_mg_dl,ArterialBlood.volume_L,IntestinalLumen.glucose,IntestinalLumen.glucose_mg_dl,IntestinalLumen.lipid,IntestinalLumen.lipid_mg_dl,IntestinalLumen.protein,IntestinalLumen.protein_mg_dl,IntestinalLumen.soluble_fiber,IntestinalLumen.soluble_fiber_mg_dl,IntestinalLumen.volume_L,IntestinalTissue.glucose,IntestinalTissue.glucose_mg_dl,IntestinalTissue.volume_L,Kidney.glucose,Kidney.glucose_mg_dl,Kidney.lactate,Kidney.lactate_mg_dl,Kidney.pyruvate,Kidney.pyruvate_mg_dl,Kidney.volume_L,Liver.acetyl_coa,Liver.acetyl_coa_mg_dl,Liver.glucose,Liver.glucose_mg_dl,Liver.lactate,Liver.lactate_mg_dl,Liver.lipid,Liver.lipid_mg_dl,Liver.pyruvate,Liver.pyruvate_mg_dl,Liver.volume_L,Lungs.ffa,Lungs.ffa_mg_dl,Lungs.glucose,Lungs.glucose_mg_dl,Lungs.lactate,Lungs.lactate_mg_dl,Lungs.lipid,Lungs.lipid_mg_dl,Lungs.protein,Lungs.protein_mg_dl,Lungs.volume_L,Lymph.lipid,Lymph.lipid_mg_dl,Lymph.volume_L,Muscle.acetyl_coa,Muscle.acetyl_coa_mg_dl,Muscle.glucose,Muscle.glucose_mg_dl,Muscle.lactate,Muscle.lactate_mg_dl,Muscle.lipid,Muscle.lipid_mg_dl,Muscle.pyruvate,Muscle.pyruvate_mg_dl,Muscle.volume_L,PortalVein.glucose,PortalVein.glucose_mg_dl,PortalVein.protein,PortalVein.protein_mg_dl,PortalVein.volume_L,StomachLumen.glucose,StomachLumen.glucose_mg_dl,StomachLumen.lipid,StomachLumen.lipid_mg_dl,StomachLumen.protein,StomachLumen.protein_mg_dl,StomachLumen.soluble_fiber,StomachLumen.soluble_fiber_mg_dl,StomachLumen.volume_L,StomachLumen.water,StomachLumen.water_mg_dl,VenousBlood.ffa,VenousBlood.ffa_mg_dl,VenousBlood.glucose,VenousBlood.glucose_mg_dl,VenousBlood.lactate,VenousBlood.lactate_mg_dl,VenousBlood.lipid,VenousBlood.lipid_mg_dl,VenousBlood.protein,VenousBlood.protein_mg_dl,VenousBlood.volume_L,signal.adipose_ffa_pool_g,signal.adipose_ffa_release_gpm,signal.adipose_glycerol_release_gpm,signal.adipose_lipid_g,signal.adipose_lipogenesis_gpm,signal.adipose_lipolysis_gpm,signal.glucagon,signal.insulin,signal.liver_acetyl_coa_g,signal.liver_atp_deficit_mmol,signal.liver_atp_mmol,signal.liver_atp_production_mmol_per_min,signal.liver_beta_oxidation_gpm,signal.liver_cac_rate_gpm,signal.liver_glycogen_g,signal.liver_ketone_precursor_gpm,signal.liver_lipid_g,signal.liver_lipogenesis_gpm,signal.liver_oxphos_atp_deficit_mmol,signal.muscle_acetyl_coa_g,signal.muscle_atp_deficit_mmol,signal.muscle_atp_mmol,signal.muscle_atp_production_mmol_per_min,signal.muscle_beta_oxidation_gpm,signal.muscle_cac_rate_gpm,signal.muscle_fermentation_nad_regen_mmol_per_min,signal.muscle_glycogen_g,signal.muscle_ketone_precursor_gpm,signal.muscle_lactate_g,signal.muscle_lactic_fermentation_gpm,signal.muscle_oxphos_atp_deficit_mmol,signal.renal_cortical_glucose_g,signal.renal_glucose_excreted_total_g,time_min
0.0,0.0,20.0,111.11111111111111,0.0,0.0,12000.0,66666.66666666667,18.0,0.0,0.0,2.0,100.0,0.0,0.0,0.2,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,8.0,533.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.6,123.07692307692308,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.2,0.0,0.0,300.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,3.2,91.42857142857143,0.0,0.0,0.3,8.571428571428571,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.48159206612740835,2.675511478485602,20.010970894756312,111.17206052642396,0.06567164538101022,0.3648424743389457,11999.603635390105,66664.46464105614,18.0,0.0,0.0,1.3116363636933754,65.58181818466878,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,7.866893046749334,524.4595364499556,0.0,0.0,0.0,0.0,0.12137020045272409,8.091346696848273,1.5,0.0,0.0,3.2,246.15384615384616,0.0,0.0,0.3,23.076923076923077,0.0,0.0,1.3,0.0,0.0,0.2,0.0,0.0,299.7831422114717,2498.1928517622646,0.006383454856117585,0.05319545713431321,0.0,0.0,0.3226044415154964,2.6883703459624697,12.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,2.17676,62.19314285714285,0.0,0.0,0.06814545458541049,1.9470129881545855,0.0,0.0,3.5,0.48159206612740835,0.48159206612740835,0.06567164538101022,11999.603635390105,0.019044556200533528,0.5472637115084186,0.0,0.03,0.0,0.0,2.048971931882569,0.04897193188256933,0.0,0.002118163143709746,299.8303384189686,0.0,0.0,0.0,11.95102806811743,0.0,1.7741754580456401,0.0,0.22582454195436047,0.0,0.009378095596111316,0.01276690971223517,350.12345343484867,0.0,0.006383454856117585,0.006513729445017944,23.77417545804564,0.0,0.0,1.0
0.48159196709067953,2.675510928281553,20.012836175266088,111.18242319592272,0.13134327725701198,0.7296848736500665,11999.107631888884,66661.70906604936,18.0,0.0,0.0,2.981088981327785,149.05444906638925,0.0,0.0,0.3,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,7.738935889442254,515.9290592961503,0.0,0.0,0.0,0.0,0.23565303220565034,15.710202147043356,1.5,0.0,0.0,2.17676,167.44307692307692,0.0,0.0,0.06814545458541049,5.241958045031576,0.0,0.0,1.3,0.0,0.0,0.2,0.0,0.0,299.50599604840085,2495.88330040334,0.2232154199897987,1.8601284999149892,0.0,0.0,0.4264184325222064,3.553486937685053,12.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.48159206612740835,13.759773317925953,1.4883963636933755,42.5256103912393,0.0014566777106386354,0.041619363161103866,-0.03221430299230085,-0.9204086569228814,0.0,0.0,3.5,0.48159196709067953,0.48159196709067953,0.06567163187600175,11999.107631888884,0.019045794753121983,0.5472635989666813,0.0,0.03,0.0,9.860040736542704,0.0,0.09098733157472633,0.0,0.003935438216899928,299.6587009325454,0.0,0.0,0.0,11.909012668425273,0.0,23.71261336815068,0.0,0.28738663184932,0.0,0.011934660791084717,0.4365772856886395,350.2468507748082,0.0,0.2232154199897987,0.22274351310644874,23.71261336815068,0.0,0.0,2.0
0.6822187929834386,3.7901044054635475,20.03333072504469,111.29628180580383,0.19701489474970324,1.0945271930539069,11998.579495044725,66658.7749724707,18.0,0.0,0.0,1.8167592379519246,90.83796189759623,0.0,0.0,0.06814545458541049,3.4072727292705247,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,7.615880459855657,507.72536399037716,0.0,0.0,0.0,0.0,0.34350685425496197,22.9004569503308,1.5,0.48159206612740835,37.04554354826218,1.4883963636933755,114.4920279764135,0.0014566777106386354,0.11205213158758733,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.2,0.0,0.0,299.3512449951527,2494.593708292939,0.4084158657144381,3.4034655476203173,0.0,0.0,0.45355568199269614,3.7796306832724675,12.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.2809650357203102,8.02757244915172,3.157848981327785,90.22425660936528,0.10753900343267418,3.0725429552192622,0.26778569700769916,7.651019914505691,0.0,0.0,3.5,0.6822187929834386,0.4815918616130692,0.06567161749269125,11998.579495044725,0.019126634946952745,0.5472634791057605,0.0,0.03,0.0,11.872545636701592,0.0,0.12745436329840873,0.0,0.005512731976574772,299.48514210772754,0.0,0.0,0.0,11.872545636701592,0.0,23.69726576375948,0.0,0.3027342362405231,0.0,0.012572019777430362,0.5856099802141634,350.37020803243945,0.0,0.4084158657144381,0.2987806021500834,23.697265763759475,0.0,0.0,3.0
0.8064235361251039,4.480130756250577,20.041936167635935,111.34408982019964,0.26268650109686104,1.459369450538117,11998.170261529483,66656.50145294158,18.0,0.48159206612740835,24.07960330637042,1.216605940679035,60.83029703395175,0.0014566777106386354,0.07283388553193176,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,7.4975784629377715,499.8385641958514,0.0,0.0,0.0,0.0,0.44971235650428126,29.980823766952085,1.5,0.2809650357203102,21.612695055408476,3.157848981327785,242.91146010213728,0.10753900343267418,8.27223103328263,0.26778569700769916,20.598899769823014,0.0,0.0,1.3,0.0,0.0,0.2,0.0,0.0,299.120163509791,2492.668029248258,0.5174675935927767,4.312229946606473,0.0,0.0,0.47265607328378983,3.938800610698249,12.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.357387036737492,10.211058192499772,1.9935192379519244,56.957692512912125,0.18640575358024092,5.325878673721169,-0.05071067945568164,-1.4488765558766183,0.0,0.0,3.5,0.8064235361251039,0.4815917798791573,0.06567160634715781,11998.170261529483,0.01917373694446029,0.5472633862263151,0.0,0.03,0.0,11.839308057372385,0.0,0.16069194262761483,0.0,0.006950343539256697,299.3097163519397,0.0,0.0,0.0,11.839308057372387,0.0,23.686638592555532,0.0,0.31336140744446717,0.0,0.013013347485235346,0.600490498865817,350.49351518677526,0.0,0.5174675935927767,0.30637270350296786,23.686638592555532,0.0,0.0,4.0
0.9608155672372148,5.337864262428972,20.042096739014177,111.3449818834121,0.3283580930619621,1.8242116281220118,11997.642223407785,66653.56790782104,18.0,0.2809650357203102,14.04825178601551,2.950282682746886,147.5141341373443,0.10753900343267418,5.376950171633709,0.26778569700769916,13.389284850384959,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,7.383868706917151,492.25791379447674,0.0,0.0,0.0,0.0,0.553365511338481,36.89103408923207,1.5,0.357387036737492,27.491310518268616,1.9935192379519244,153.34763368860956,0.18640575358024092,14.338904121556993,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.2,0.0,0.0,298.8332960420232,2490.27746701686,0.5846719049584186,4.872265874653489,0.0,0.0,0.4861878308728432,4.051565257273693,12.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.8087917094260384,23.10833455502967,1.393365940679035,39.81045544797243,0.2314130202316599,6.6118005780474265,-0.05071067945568164,-1.4488765558766183,0.0,0.0,3.5,0.9608155672372148,0.48159167441074113,0.06567159196510107,11997.642223407785,0.01922514467705085,0.5472632663758422,0.0,0.03,0.0,11.809150165480093,0.0,0.19084983451990695,0.0,0.008254750628023657,299.13247757890406,0.0,0.0,0.0,11.809150165480094,0.0,23.679195430970722,0.0,0.32080456902927723,0.0,0.013322448879953375,0.6107908243294269,350.61676487789157,0.0,0.5846719049584186,0.3116279715966464,23.679195430970722,0.0,0.0,5.0
1.2688059176775375,7.0489217648752085,20.062049153329372,111.45582862960762,0.39402967064515015,2.1890537258063896,11997.114300059668,66650.63500033149,18.0,0.357387036737492,17.8693518368746,1.6354123940320173,81.77061970160086,0.18640575358024092,9.320287679012045,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,7.274575147201958,484.9716764801305,0.0,0.0,0.0,0.0,0.6533685234755939,43.5579015650396,1.5,0.8087917094260384,62.214746878926036,1.393365940679035,107.18199543684885,0.2314130202316599,17.80100155628153,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.2,0.0,0.0,298.6770670802736,2488.9755590022805,0.6272954107526917,5.227461756272431,0.0,0.0,0.4958187339076766,4.1318227825639715,12.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.4545662542233666,12.98760726352476,3.127042682746886,89.34407664991103,0.3637395556347972,10.392558732422778,0.21707501755201752,6.202143358629073,0.0,0.0,3.5,1.2688059176775375,0.4815915689433789,0.06567157758318803,11997.114300059668,0.019339798409635005,0.5472631465265669,0.0,0.03,0.0,11.781972903427313,0.0,0.21802709657268676,0.0,0.009430237741033165,298.95347883280346,0.0,0.0,0.0,11.781972903427313,0.0,23.673940587035887,0.0,0.32605941296411445,0.0,0.01354067329585193,0.6180042210367681,350.7399742669074,0.0,0.6272954107526917,0.3153082760391674,23.673940587035887,0.0,0.0,6.0
1.459655520682877,8.109197337127094,20.068020016909436,111.4890000939413,0.4597012365141765,2.5538957584120916,11996.684310240615,66648.24616800342,18.0,0.8087917094260384,40.439585471301925,1.139250868551179,56.962543427558955,0.2314130202316599,11.570651011582996,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,7.1695917273242795,477.97278182161864,0.0,0.0,0.0,0.0,0.753409649457926,50.227309963861735,1.5,0.4545662542233666,34.96663494025897,3.127042682746886,240.54174482668353,0.3637395556347972,27.979965818061324,0.21707501755201752,16.698078273232117,0.0,0.0,1.3,0.0,0.0,0.2,0.0,0.0,298.4307952934003,2486.9232941116693,0.6548830828981751,5.457359024151459,0.0,0.0,0.5026936563431147,4.189113802859289,12.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.6481289167716793,18.51796905061941,1.8121723940320171,51.77635411520049,0.454571870013164,12.987767714661828,-0.09786703873606156,-2.796201106744616,0.0,0.0,3.5,1.459655520682877,0.4815914830395267,0.06567156586902637,11996.684310240615,0.019406191121132853,0.547263048908553,0.0,0.03,0.0,11.7564891295849,0.0,0.2435108704151011,0.0,0.01053247709407877,298.7727733009737,0.0,0.0,0.0,11.756489129584898,0.0,23.67021093317399,0.0,0.3297890668260088,0.0,0.013695559253571793,0.6230951714110261,350.8631314822739,0.0,0.6548830828981751,0.3179056996995031,23.670210933173994,0.0,0.0,7.0
1.7173344068698966,9.54074670483276,20.066591216919864,111.48106231622147,0.525372788003942,2.9187377111330117,11996.156536500386,66645.31409166881,18.0,0.4545662542233666,22.728312711168332,2.9290902591585115,146.45451295792557,0.3637395556347972,18.186977781739863,0.21707501755201752,10.853750877600877,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,7.068786395151868,471.25242634345784,0.0,0.0,0.0,0.0,0.8519330081017548,56.79553387345032,1.5,0.6481289167716793,49.856070520898406,1.8121723940320171,139.3978764640013,0.454571870013164,34.967066924089536,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.2,0.0,0.0,298.1357130043573,2484.464275036311,0.6730175113958352,5.60847926163196,0.0,0.0,0.5076109431636556,4.230091193030463,12.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,1.0327042008306326,29.505834309446644,1.316010868551179,37.60031053003369,0.5070659135495902,14.48759752998829,-0.09786703873606156,-2.796201106744616,0.0,0.0,3.5,1.7173344068698966,0.48159137759161397,0.06567155148976554,11996.156536500386,0.019489188853805867,0.5472629290813795,0.0,0.03,0.0,11.732904939726675,0.0,0.2670950602733252,0.0,0.01155255451009192,298.5904137863134,0.0,0.0,0.0,11.732904939726675,0.0,23.66755418349559,0.0,0.3324458165044096,0.0,0.013805889389718006,0.626707253561022,350.98623004754637,0.0,0.6730175113958352,0.31974859875562345,23.66755418349559,0.0,0.0,8.0
2.0887560814361352,11.604200452422974,20.085989238227988,111.5888291012666,0.5910443251154521,3.283579583974734,11995.628895137073,66642.38275076152,18.0,0.6481289167716793,32.40644583858396,1.455379729096457,72.76898645482285,0.454571870013164,22.7285935006582,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,6.972007981196549,464.80053207977,0.0,0.0,0.0,0.0,0.9476374662322735,63.17583108215157,1.5,1.0327042008306326,79.43878467927942,1.316010868551179,101.23160527316762,0.5070659135495902,39.0050702730454,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.2,0.0,0.0,297.9785106517374,2483.154255431145,0.6850881249782488,5.709067708152073,0.0,0.0,0.5111341694959602,4.259451412466335,12.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.5647358518082018,16.13531005166291,3.1058502591585118,88.73857883310033,0.6445924176815783,18.416926219473662,0.11920797881595596,3.4059422518844564,0.0,0.0,3.5,2.0887560814361352,0.4815912721510739,0.06567153711151008,11995.628895137073,0.019621445949333047,0.547262809262584,0.0,0.03,0.0,11.711307124732986,0.0,0.2886928752670139,0.0,0.012486716058261849,298.4064522756617,0.0,0.0,0.0,11.711307124732986,0.0,23.6656561794608,0.0,0.3343438205392011,0.0,0.013884710155282436,0.6292805154813653,351.1092881526183,0.0,0.6850881249782488,0.3210614874904925,23.665656179460797,0.0,0.0,9.0
